Aitoff
Albers,43007
Azimuthal_Equidistant,43032
Azimuthal_Equidistant_Auxiliary_Sphere,43034
Behrmann,43017
Bonne,43024
Cassini,43028
Craster_Parabolic
Cube
Cylindrical_Equal_Area,43041
Double_Stereographic
Eckert_I,43015
Eckert_II,43014
Eckert_III,43013
Eckert_IV,43012
Eckert_IV_Auxiliary_Sphere
Eckert_V,43011
Eckert_VI,43010
Eckert_VI_Auxiliary_Sphere
Equidistant_Conic,43027
Equidistant_Cylindrical,43002
Equidistant_Cylindrical_Auxiliary_Sphere
Flat_Polar_Quartic
Fuller
Gall_Stereographic,43016
Gauss_Kruger,43005
GaussKruger,43005
Gnomonic,43036
Gnomonic_Auxiliary_Sphere
Goode_Homolosine
Hammer_Aitoff
Hotine_Oblique_Mercator_Azimuth_Center,43025
Hotine_Oblique_Mercator_Azimuth_Natural_Origin
Hotine_Oblique_Mercator_Two_Point_Center
Hotine_Oblique_Mercator_Two_Point_Natural_Origin
Krovak
Lambert_Azimuthal_Equal_Area,43033
Lambert_Azimuthal_Equal_Area_Auxiliary_Sphere
Lambert_Conformal_Conic,43020
Lambert_Conformal_Conic_2SP,43020
Local
Loximuthal,43023
Mercator,43004
Sphere_Mercator,43045
Mercator_Auxiliary_Sphere,43045
Miller_Cylindrical,43003
Miller_Cylindrical_Auxiliary_Sphere
Mollweide,43009
Mollweide_Auxiliary_Sphere
New_Zealand_Map_Grid
Orthographic,43035
Orthographic_Auxiliary_Sphere
Plate_Carree,43001
Polyconic,43021
Quartic_Authalic,43022
Rectified_Skew_Orthomorphic_Center
Rectified_Skew_Orthomorphic_Natural_Origin,43049
Robinson,43030
Robinson_ARC_INFO
Sinusoidal,43008
Stereographic,43026
Stereographic_Auxiliary_Sphere
Stereographic_North_Pole
Stereographic_South_Pole
Times
Transverse_Mercator,43006
Transverse_Mercator_Complex
Two_Point_Equidistant,43031
Van_der_Grinten_I,43029
Van_der_Grinten_I_Auxiliary_Sphere
Vertical_Near_Side_Perspective
Winkel_I,43018
Winkel_II,43019
Winkel_Tripel
Popular Visualisation Pseudo Mercator,43045
